snapshot_ts,pod_name,node_name,phase,start_time
1779085415,fusion-v2-workload-1,,Pending,
1779085415,fusion-workload-1,node4,Running,2026-05-18T06:23:27Z
1779085415,mongo-workload-1,node4,Succeeded,2026-05-18T06:23:05Z
1779085415,mongo-workload-2,,Pending,
1779085415,postgre-workload-1,node4,Succeeded,2026-05-18T06:23:19Z
1779085415,postgre-workload-2,,Pending,
1779085445,fusion-v2-workload-1,node4,Succeeded,2026-05-18T06:23:39Z
1779085445,fusion-v2-workload-2,node2,Succeeded,2026-05-18T06:23:45Z
1779085445,fusion-workload-1,node4,Succeeded,2026-05-18T06:23:27Z
1779085445,fusion-workload-2,,Pending,
1779085445,fusion-workload-3,,Pending,
1779085445,mongo-workload-1,node4,Succeeded,2026-05-18T06:23:05Z
1779085445,mongo-workload-2,,Pending,
1779085445,mongo-workload-3,node4,Running,2026-05-18T06:23:57Z
1779085445,postgre-workload-1,node4,Succeeded,2026-05-18T06:23:19Z
1779085445,postgre-workload-2,,Pending,
1779085445,postgre-workload-3,,Pending,
1779085475,fusion-v2-workload-1,node4,Succeeded,2026-05-18T06:23:39Z
1779085475,fusion-v2-workload-2,node2,Succeeded,2026-05-18T06:23:45Z
1779085475,fusion-v2-workload-3,,Pending,
1779085475,fusion-v2-workload-4,,Pending,
1779085475,fusion-workload-1,node4,Succeeded,2026-05-18T06:23:27Z
1779085475,fusion-workload-2,,Pending,
1779085475,fusion-workload-3,,Pending,
1779085475,fusion-workload-4,,Pending,
1779085475,mongo-workload-1,node4,Succeeded,2026-05-18T06:23:05Z
1779085475,mongo-workload-2,node4,Succeeded,2026-05-18T06:24:12Z
1779085475,mongo-workload-3,node4,Succeeded,2026-05-18T06:23:57Z
1779085475,mongo-workload-4,,Pending,
1779085475,mongo-workload-5,,Pending,
1779085475,postgre-workload-1,node4,Succeeded,2026-05-18T06:23:19Z
1779085475,postgre-workload-2,node4,Running,2026-05-18T06:24:28Z
1779085475,postgre-workload-3,,Pending,
1779085475,postgre-workload-4,,Pending,
1779085505,fusion-v2-workload-1,node4,Succeeded,2026-05-18T06:23:39Z
1779085505,fusion-v2-workload-2,node2,Succeeded,2026-05-18T06:23:45Z
1779085505,fusion-v2-workload-3,node4,Succeeded,2026-05-18T06:24:48Z
1779085505,fusion-v2-workload-4,,Pending,
1779085505,fusion-v2-workload-5,node4,Pending,2026-05-18T06:25:04Z
1779085505,fusion-workload-1,node4,Succeeded,2026-05-18T06:23:27Z
1779085505,fusion-workload-2,,Pending,
1779085505,fusion-workload-3,node4,Succeeded,2026-05-18T06:24:38Z
1779085505,fusion-workload-4,node4,Succeeded,2026-05-18T06:24:56Z
1779085505,fusion-workload-5,,Pending,
1779085505,fusion-workload-6,node1,Running,2026-05-18T06:25:01Z
1779085505,mongo-workload-1,node4,Succeeded,2026-05-18T06:23:05Z
1779085505,mongo-workload-2,node4,Succeeded,2026-05-18T06:24:12Z
1779085505,mongo-workload-3,node4,Succeeded,2026-05-18T06:23:57Z
1779085505,mongo-workload-4,,Pending,
1779085505,mongo-workload-5,,Pending,
1779085505,mongo-workload-6,,Pending,
1779085505,postgre-workload-1,node4,Succeeded,2026-05-18T06:23:19Z
1779085505,postgre-workload-2,node4,Succeeded,2026-05-18T06:24:28Z
1779085505,postgre-workload-3,,Pending,
1779085505,postgre-workload-4,,Pending,
1779085505,postgre-workload-5,,Pending,
1779085505,postgre-workload-6,,Pending,
1779085535,fusion-v2-workload-1,node4,Succeeded,2026-05-18T06:23:39Z
1779085535,fusion-v2-workload-2,node2,Succeeded,2026-05-18T06:23:45Z
1779085535,fusion-v2-workload-3,node4,Succeeded,2026-05-18T06:24:48Z
1779085535,fusion-v2-workload-4,,Pending,
1779085535,fusion-v2-workload-5,node4,Succeeded,2026-05-18T06:25:04Z
1779085535,fusion-v2-workload-6,node4,Succeeded,2026-05-18T06:25:23Z
